*** [3657] [2016-03-22T20:57:44-00:00] Starting up
*** [3657] start a is 6061333333333382
*** [3657] end a is 6130666666666715
*** [3657] report interval is 15
*** [3657] signal check interval is 10
+++ [3657] Checked [6061333333333382] to [6061376666666706]
*** [3657] [2016-03-22T21:13:44-00:00] working on: 6061376666666706 tried: 43333333324 rate: 45138888 / sec
*** [3657] time left: 2 wk 3 d 18 h 24 m 1 s
+++ [3657] Checked [6061333333333382] to [6061417291665906]
*** [3657] [2016-03-22T21:28:47-00:00] working on: 6061417291665906 tried: 40624999200 rate: 44988924 / sec
*** [3657] time left: 2 wk 3 d 19 h 34 m 14 s
+++ [3657] Checked [6061333333333382] to [6061459281328306]
*** [3657] [2016-03-22T21:44:03-00:00] working on: 6061459281328306 tried: 41989662400 rate: 45840242 / sec
*** [3657] time left: 2 wk 3 d 11 h 22 m 32 s
+++ [3657] Checked [6061333333333382] to [6061500537546106]
*** [3657] [2016-03-22T21:59:14-00:00] working on: 6061500537546106 tried: 41256217800 rate: 45286737 / sec
*** [3657] time left: 2 wk 3 d 16 h 14 m 54 s
+++ [3657] Checked [6061333333333382] to [6061542805167306]
*** [3657] [2016-03-22T22:14:37-00:00] working on: 6061542805167306 tried: 42267621200 rate: 45793739 / sec
*** [3657] time left: 2 wk 3 d 11 h 17 m 41 s
+++ [3657] Checked [6061333333333382] to [6061584019532406]
*** [3657] [2016-03-22T22:30:06-00:00] working on: 6061584019532406 tried: 41214365100 rate: 44364225 / sec
*** [3657] time left: 2 wk 4 d 0 h 32 m 51 s
+++ [3657] Checked [6061333333333382] to [6061626904949906]
*** [3657] [2016-03-22T22:45:09-00:00] working on: 6061626904949906 tried: 42885417500 rate: 47492156 / sec
*** [3657] time left: 2 wk 2 d 19 h 48 m 29 s
+++ [3657] Checked [6061333333333382] to [6061669647890306]
*** [3657] [2016-03-22T23:00:23-00:00] working on: 6061669647890306 tried: 42742940400 rate: 46764705 / sec
*** [3657] time left: 2 wk 3 d 1 h 50 m 8 s
+++ [3657] Checked [6061333333333382] to [6061711736124806]
*** [3657] [2016-03-22T23:15:41-00:00] working on: 6061711736124806 tried: 42088234500 rate: 45847750 / sec
*** [3657] time left: 2 wk 3 d 9 h 46 m 39 s
+++ [3657] Checked [6061333333333382] to [6061754527358140]
*** [3657] [2016-03-22T23:30:44-00:00] working on: 6061754527358140 tried: 42791233334 rate: 47387855 / sec
*** [3657] time left: 2 wk 2 d 19 h 56 m 56 s
+++ [3657] Checked [6061333333333382] to [6061798756022806]
*** [3657] [2016-03-22T23:46:17-00:00] working on: 6061798756022806 tried: 44228664666 rate: 47404785 / sec
*** [3657] time left: 2 wk 2 d 19 h 32 m 43 s
+++ [3657] Checked [6061333333333382] to [6061839840169806]
*** [3657] [2016-03-23T00:01:32-00:00] working on: 6061839840169806 tried: 41084147000 rate: 44900707 / sec
*** [3657] time left: 2 wk 3 d 17 h 47 m 48 s
+++ [3657] Checked [6061333333333382] to [6061880250806106]
*** [3657] [2016-03-23T00:16:40-00:00] working on: 6061880250806106 tried: 40410636300 rate: 44505106 / sec
*** [3657] time left: 2 wk 3 d 21 h 19 m 45 s
+++ [3657] Checked [6061333333333382] to [6061920305401506]
*** [3657] [2016-03-23T00:31:41-00:00] working on: 6061920305401506 tried: 40054595400 rate: 44455710 / sec
*** [3657] time left: 2 wk 3 d 21 h 33 m 22 s
+++ [3657] Checked [6061333333333382] to [6061961797397506]
*** [3657] [2016-03-23T00:46:47-00:00] working on: 6061961797397506 tried: 41491996000 rate: 45796905 / sec
*** [3657] time left: 2 wk 3 d 8 h 43 m 28 s
+++ [3657] Checked [6061333333333382] to [6062003014612006]
*** [3657] [2016-03-23T01:02:07-00:00] working on: 6062003014612006 tried: 41217214500 rate: 44801320 / sec
*** [3657] time left: 2 wk 3 d 17 h 43 m 46 s
+++ [3657] Checked [6061333333333382] to [6062044829177340]
*** [3657] [2016-03-23T01:17:25-00:00] working on: 6062044829177340 tried: 41814565334 rate: 45549635 / sec
*** [3657] time left: 2 wk 3 d 10 h 28 m 49 s
+++ [3657] Checked [6061333333333382] to [6062085823848840]
*** [3657] [2016-03-23T01:32:29-00:00] working on: 6062085823848840 tried: 40994671500 rate: 45348087 / sec
*** [3657] time left: 2 wk 3 d 12 h 5 m 21 s
+++ [3657] Checked [6061333333333382] to [6062126637127140]
*** [3657] [2016-03-23T01:47:56-00:00] working on: 6062126637127140 tried: 40813278300 rate: 44027268 / sec
*** [3657] time left: 2 wk 4 d 0 h 26 m 4 s
+++ [3657] Checked [6061333333333382] to [6062167729243940]
*** [3657] [2016-03-23T02:03:20-00:00] working on: 6062167729243940 tried: 41092116800 rate: 44471987 / sec
*** [3657] time left: 2 wk 3 d 19 h 51 m 12 s
+++ [3657] Checked [6061333333333382] to [6062207754032240]
*** [3657] [2016-03-23T02:18:22-00:00] working on: 6062207754032240 tried: 40024788300 rate: 44373379 / sec
*** [3657] time left: 2 wk 3 d 20 h 33 m 13 s
+++ [3657] Checked [6061333333333382] to [6062250648298606]
*** [3657] [2016-03-23T02:33:39-00:00] working on: 6062250648298606 tried: 42894266366 rate: 46776735 / sec
*** [3657] time left: 2 wk 2 d 22 h 16 m 48 s
+++ [3657] Checked [6061333333333382] to [6062292747360106]
*** [3657] [2016-03-23T02:49:08-00:00] working on: 6062292747360106 tried: 42099061500 rate: 45316535 / sec
*** [3657] time left: 2 wk 3 d 11 h 6 m 48 s
+++ [3657] Checked [6061333333333382] to [6062335042792774]
*** [3657] [2016-03-23T03:04:13-00:00] working on: 6062335042792774 tried: 42295432668 rate: 46735284 / sec
*** [3657] time left: 2 wk 2 d 22 h 8 m 20 s
+++ [3657] Checked [6061333333333382] to [6062377104548374]
*** [3657] [2016-03-23T03:19:44-00:00] working on: 6062377104548374 tried: 42061755600 rate: 45179114 / sec
*** [3657] time left: 2 wk 3 d 11 h 52 m 10 s
+++ [3657] Checked [6061333333333382] to [6062420777691906]
*** [3657] [2016-03-23T03:35:14-00:00] working on: 6062420777691906 tried: 43673143532 rate: 46960369 / sec
*** [3657] time left: 2 wk 2 d 19 h 41 m 6 s
+++ [3657] Checked [6061333333333382] to [6062463042024006]
*** [3657] [2016-03-23T03:50:34-00:00] working on: 6062463042024006 tried: 42264332100 rate: 45939491 / sec
*** [3657] time left: 2 wk 3 d 4 h 24 m 1 s
+++ [3657] Checked [6061333333333382] to [6062504387565906]
*** [3657] [2016-03-23T04:05:54-00:00] working on: 6062504387565906 tried: 41345541900 rate: 44940806 / sec
*** [3657] time left: 2 wk 3 d 13 h 18 m 33 s
+++ [3657] Checked [6061333333333382] to [6062546332318174]
*** [3657] [2016-03-23T04:21:12-00:00] working on: 6062546332318174 tried: 41944752268 rate: 45691451 / sec
