*** [53857] [2016-04-09T16:54:13-00:00] Starting up
*** [53857] start a is 30106666666666686
*** [53857] end a is 30800000000000019
*** [53857] report interval is 15
*** [53857] signal check interval is 10
+++ [53857] Checked [30106666666666686] to [30106710000000016]
*** [53857] [2016-04-09T17:09:35-00:00] working on: 30106710000000016 tried: 43333333330 rate: 46999276 / sec
*** [53857] time left: 24 wk 2 d 17 h 31 m 19 s
+++ [53857] Checked [30106666666666686] to [30106750732705884]
*** [53857] [2016-04-09T17:25:08-00:00] working on: 30106750732705884 tried: 40732705868 rate: 43657776 / sec
*** [53857] time left: 26 wk 1 d 18 h 52 m 51 s
+++ [53857] Checked [30106666666666686] to [30106790024704284]
*** [53857] [2016-04-09T17:40:10-00:00] working on: 30106790024704284 tried: 39291998400 rate: 43560973 / sec
*** [53857] time left: 26 wk 2 d 4 h 25 m 56 s
+++ [53857] Checked [30106666666666686] to [30106832133644850]
*** [53857] [2016-04-09T17:55:20-00:00] working on: 30106832133644850 tried: 42108940566 rate: 46273561 / sec
*** [53857] time left: 24 wk 5 d 9 h 3 m 3 s
+++ [53857] Checked [30106666666666686] to [30106873779849750]
*** [53857] [2016-04-09T18:10:30-00:00] working on: 30106873779849750 tried: 41646204900 rate: 45765060 / sec
*** [53857] time left: 25 wk 0 d 7 h 1 m 55 s
+++ [53857] Checked [30106666666666686] to [30106918019407750]
*** [53857] [2016-04-09T18:26:00-00:00] working on: 30106918019407750 tried: 44239558000 rate: 47569417 / sec
*** [53857] time left: 24 wk 0 d 15 h 11 m 47 s
+++ [53857] Checked [30106666666666686] to [30106960831883050]
*** [53857] [2016-04-09T18:41:25-00:00] working on: 30106960831883050 tried: 42812475300 rate: 46283757 / sec
*** [53857] time left: 24 wk 5 d 7 h 21 m 42 s
+++ [53857] Checked [30106666666666686] to [30107000944472450]
*** [53857] [2016-04-09T18:56:40-00:00] working on: 30107000944472450 tried: 40112589400 rate: 43838895 / sec
*** [53857] time left: 26 wk 0 d 23 h 4 m 19 s
+++ [53857] Checked [30106666666666686] to [30107041860774450]
*** [53857] [2016-04-09T19:11:43-00:00] working on: 30107041860774450 tried: 40916302000 rate: 45311519 / sec
*** [53857] time left: 25 wk 2 d 0 h 6 m 41 s
+++ [53857] Checked [30106666666666686] to [30107084151525516]
*** [53857] [2016-04-09T19:27:08-00:00] working on: 30107084151525516 tried: 42290751066 rate: 45719730 / sec
*** [53857] time left: 25 wk 0 d 9 h 55 m 30 s
+++ [53857] Checked [30106666666666686] to [30107123775291516]
*** [53857] [2016-04-09T19:42:10-00:00] working on: 30107123775291516 tried: 39623766000 rate: 43928787 / sec
*** [53857] time left: 26 wk 0 d 13 h 18 m 35 s
+++ [53857] Checked [30106666666666686] to [30107166239785616]
*** [53857] [2016-04-09T19:57:33-00:00] working on: 30107166239785616 tried: 42464494100 rate: 46007035 / sec
*** [53857] time left: 24 wk 6 d 7 h 8 m 21 s
+++ [53857] Checked [30106666666666686] to [30107210713252784]
*** [53857] [2016-04-09T20:13:01-00:00] working on: 30107210713252784 tried: 44473467168 rate: 47923994 / sec
*** [53857] time left: 23 wk 6 d 7 h 33 m 21 s
+++ [53857] Checked [30106666666666686] to [30107253844847384]
*** [53857] [2016-04-09T20:28:29-00:00] working on: 30107253844847384 tried: 43131594600 rate: 46478011 / sec
*** [53857] time left: 24 wk 4 d 12 h 13 m 35 s
+++ [53857] Checked [30106666666666686] to [30107295675057284]
*** [53857] [2016-04-09T20:43:31-00:00] working on: 30107295675057284 tried: 41830209900 rate: 46374955 / sec
*** [53857] time left: 24 wk 4 d 21 h 10 m 35 s
+++ [53857] Checked [30106666666666686] to [30107338958348616]
*** [53857] [2016-04-09T20:58:42-00:00] working on: 30107338958348616 tried: 43283291332 rate: 47511845 / sec
*** [53857] time left: 24 wk 0 d 17 h 38 m 23 s
+++ [53857] Checked [30106666666666686] to [30107381719009116]
*** [53857] [2016-04-09T21:14:00-00:00] working on: 30107381719009116 tried: 42760660500 rate: 46580240 / sec
*** [53857] time left: 24 wk 4 d 2 h 22 m 39 s
+++ [53857] Checked [30106666666666686] to [30107425193899784]
*** [53857] [2016-04-09T21:29:17-00:00] working on: 30107425193899784 tried: 43474890668 rate: 47409913 / sec
*** [53857] time left: 24 wk 1 d 1 h 50 m 28 s
+++ [53857] Checked [30106666666666686] to [30107466282491050]
*** [53857] [2016-04-09T21:44:22-00:00] working on: 30107466282491050 tried: 41088591266 rate: 45401758 / sec
*** [53857] time left: 25 wk 1 d 13 h 4 m 16 s
+++ [53857] Checked [30106666666666686] to [30107508657465184]
*** [53857] [2016-04-09T21:59:42-00:00] working on: 30107508657465184 tried: 42374974134 rate: 46059754 / sec
*** [53857] time left: 24 wk 6 d 0 h 17 m 10 s
+++ [53857] Checked [30106666666666686] to [30107550111243784]
*** [53857] [2016-04-09T22:15:04-00:00] working on: 30107550111243784 tried: 41453778600 rate: 44960714 / sec
*** [53857] time left: 25 wk 3 d 6 h 7 m 1 s
+++ [53857] Checked [30106666666666686] to [30107592074576850]
*** [53857] [2016-04-09T22:30:10-00:00] working on: 30107592074576850 tried: 41963333066 rate: 46317144 / sec
*** [53857] time left: 24 wk 5 d 0 h 34 m 40 s
+++ [53857] Checked [30106666666666686] to [30107635303911250]
*** [53857] [2016-04-09T22:45:10-00:00] working on: 30107635303911250 tried: 43229334400 rate: 48032593 / sec
*** [53857] time left: 23 wk 5 d 20 h 1 m 17 s
+++ [53857] Checked [30106666666666686] to [30107678533244950]
*** [53857] [2016-04-09T23:00:29-00:00] working on: 30107678533244950 tried: 43229333700 rate: 47039536 / sec
*** [53857] time left: 24 wk 2 d 8 h 17 m 44 s
+++ [53857] Checked [30106666666666686] to [30107720868827350]
*** [53857] [2016-04-09T23:15:34-00:00] working on: 30107720868827350 tried: 42335582400 rate: 46779649 / sec
*** [53857] time left: 24 wk 3 d 6 h 45 m 25 s
+++ [53857] Checked [30106666666666686] to [30107762970511450]
*** [53857] [2016-04-09T23:31:02-00:00] working on: 30107762970511450 tried: 42101684100 rate: 45368194 / sec
*** [53857] time left: 25 wk 1 d 14 h 23 m 22 s
+++ [53857] Checked [30106666666666686] to [30107802289612916]
*** [53857] [2016-04-09T23:46:03-00:00] working on: 30107802289612916 tried: 39319101466 rate: 43639402 / sec
*** [53857] time left: 26 wk 1 d 14 h 2 m 40 s
+++ [53857] Checked [30106666666666686] to [30107844474368184]
*** [53857] [2016-04-10T00:01:08-00:00] working on: 30107844474368184 tried: 42184755268 rate: 46612989 / sec
*** [53857] time left: 24 wk 3 d 20 h 43 m 4 s
+++ [53857] Checked [30106666666666686] to [30107886426058284]
*** [53857] [2016-04-10T00:16:17-00:00] working on: 30107886426058284 tried: 41951690100 rate: 46151474 / sec
*** [53857] time left: 24 wk 5 d 13 h 42 m 45 s
+++ [53857] Checked [30106666666666686] to [30107929500767350]
