*** [46329] start a is 493714285714316
*** [46329] end a is 501142857142887
+++ [46329] Checked [493714285714316] to [493714724067170]
*** [46329] [1450107000] working on: 493714724067170 tried: 438352854 rate: 3985025 / sec
*** [46329] time left: 3 wk 0 d 13 h 37 m 46 s
+++ [46329] Checked [493714285714316] to [493718282797744]
*** [46329] [1450107900] working on: 493718282797744 tried: 3558730574 rate: 3954145 / sec
*** [46329] time left: 3 wk 0 d 17 h 41 m 34 s
+++ [46329] Checked [493714285714316] to [493721603895642]
*** [46329] [1450108800] working on: 493721603895642 tried: 3321097898 rate: 3690108 / sec
*** [46329] time left: 3 wk 2 d 6 h 18 m 38 s
+++ [46329] Checked [493714285714316] to [493725136100826]
*** [46329] [1450109700] working on: 493725136100826 tried: 3532205184 rate: 3924672 / sec
*** [46329] time left: 3 wk 0 d 21 h 45 m 0 s
+++ [46329] Checked [493714285714316] to [493728544987502]
*** [46329] [1450110600] working on: 493728544987502 tried: 3408886676 rate: 3787651 / sec
*** [46329] time left: 3 wk 1 d 15 h 3 m 44 s
+++ [46329] Checked [493714285714316] to [493732076910570]
*** [46329] [1450111500] working on: 493732076910570 tried: 3531923068 rate: 3924358 / sec
*** [46329] time left: 3 wk 0 d 20 h 44 m 33 s
+++ [46329] Checked [493714285714316] to [493735539151438]
*** [46329] [1450112400] working on: 493735539151438 tried: 3462240868 rate: 3846934 / sec
*** [46329] time left: 3 wk 1 d 6 h 54 m 51 s
+++ [46329] Checked [493714285714316] to [493739016615568]
*** [46329] [1450113300] working on: 493739016615568 tried: 3477464130 rate: 3863849 / sec
*** [46329] time left: 3 wk 1 d 4 h 52 m 16 s
+++ [46329] Checked [493714285714316] to [493742402140848]
*** [46329] [1450114200] working on: 493742402140848 tried: 3385525280 rate: 3761694 / sec
*** [46329] time left: 3 wk 1 d 18 h 6 m 28 s
+++ [46329] Checked [493714285714316] to [493745772115012]
*** [46329] [1450115100] working on: 493745772115012 tried: 3369974164 rate: 3744415 / sec
*** [46329] time left: 3 wk 1 d 20 h 8 m 44 s
+++ [46329] Checked [493714285714316] to [493749230889912]
*** [46329] [1450116000] working on: 493749230889912 tried: 3458774900 rate: 3843083 / sec
*** [46329] time left: 3 wk 1 d 6 h 54 m 24 s
+++ [46329] Checked [493714285714316] to [493752800369220]
*** [46329] [1450116900] working on: 493752800369220 tried: 3569479308 rate: 3966088 / sec
*** [46329] time left: 3 wk 0 d 13 h 37 m 35 s
+++ [46329] Checked [493714285714316] to [493756458541956]
*** [46329] [1450117800] working on: 493756458541956 tried: 3658172736 rate: 4064636 / sec
*** [46329] time left: 3 wk 0 d 0 h 24 m 47 s
+++ [46329] Checked [493714285714316] to [493760065527912]
*** [46329] [1450118700] working on: 493760065527912 tried: 3606985956 rate: 4007762 / sec
*** [46329] time left: 3 wk 0 d 7 h 31 m 42 s
+++ [46329] Checked [493714285714316] to [493763654090216]
*** [46329] [1450119600] working on: 493763654090216 tried: 3588562304 rate: 3987291 / sec
*** [46329] time left: 3 wk 0 d 10 h 34 m 4 s
+++ [46329] Checked [493714285714316] to [493767219490374]
*** [46329] [1450120500] working on: 493767219490374 tried: 3565400158 rate: 3961555 / sec
*** [46329] time left: 3 wk 0 d 13 h 37 m 10 s
+++ [46329] Checked [493714285714316] to [493770755880136]
*** [46329] [1450121400] working on: 493770755880136 tried: 3536389762 rate: 3929321 / sec
*** [46329] time left: 3 wk 0 d 17 h 41 m 9 s
+++ [46329] Checked [493714285714316] to [493774402854892]
*** [46329] [1450122300] working on: 493774402854892 tried: 3646974756 rate: 4052194 / sec
*** [46329] time left: 3 wk 0 d 1 h 25 m 6 s
+++ [46329] Checked [493714285714316] to [493777972380310]
*** [46329] [1450123200] working on: 493777972380310 tried: 3569525418 rate: 3966139 / sec
*** [46329] time left: 3 wk 0 d 11 h 35 m 49 s
+++ [46329] Checked [493714285714316] to [493781426388998]
*** [46329] [1450124100] working on: 493781426388998 tried: 3454008688 rate: 3837787 / sec
*** [46329] time left: 3 wk 1 d 4 h 52 m 49 s
+++ [46329] Checked [493714285714316] to [493784909725290]
*** [46329] [1450125000] working on: 493784909725290 tried: 3483336292 rate: 3870373 / sec
*** [46329] time left: 3 wk 1 d 0 h 48 m 4 s
+++ [46329] Checked [493714285714316] to [493788479622632]
*** [46329] [1450125900] working on: 493788479622632 tried: 3569897342 rate: 3966552 / sec
*** [46329] time left: 3 wk 0 d 11 h 35 m 1 s
+++ [46329] Checked [493714285714316] to [493791960624442]
*** [46329] [1450126800] working on: 493791960624442 tried: 3481001810 rate: 3867779 / sec
*** [46329] time left: 3 wk 0 d 23 h 47 m 55 s
+++ [46329] Checked [493714285714316] to [493795526155266]
*** [46329] [1450127700] working on: 493795526155266 tried: 3565530824 rate: 3961700 / sec
*** [46329] time left: 3 wk 0 d 11 h 35 m 9 s
+++ [46329] Checked [493714285714316] to [493799033588262]
*** [46329] [1450128600] working on: 493799033588262 tried: 3507432996 rate: 3897147 / sec
*** [46329] time left: 3 wk 0 d 19 h 43 m 26 s
+++ [46329] Checked [493714285714316] to [493802513682112]
*** [46329] [1450129500] working on: 493802513682112 tried: 3480093850 rate: 3866770 / sec
*** [46329] time left: 3 wk 0 d 23 h 47 m 18 s
+++ [46329] Checked [493714285714316] to [493805780920070]
