*** [46286] start a is 174285714285720
*** [46286] end a is 181714285714291
+++ [46286] Checked [174285714285720] to [174286132902746]
*** [46286] [1450107000] working on: 174286132902746 tried: 418617026 rate: 3805609 / sec
*** [46286] time left: 3 wk 1 d 14 h 2 m 11 s
+++ [46286] Checked [174285714285720] to [174289665357116]
*** [46286] [1450107900] working on: 174289665357116 tried: 3532454370 rate: 3924949 / sec
*** [46286] time left: 3 wk 0 d 21 h 45 m 27 s
+++ [46286] Checked [174285714285720] to [174293202716332]
*** [46286] [1450108800] working on: 174293202716332 tried: 3537359216 rate: 3930399 / sec
*** [46286] time left: 3 wk 0 d 20 h 44 m 28 s
+++ [46286] Checked [174285714285720] to [174296700079976]
*** [46286] [1450109700] working on: 174296700079976 tried: 3497363644 rate: 3885959 / sec
*** [46286] time left: 3 wk 1 d 2 h 50 m 13 s
+++ [46286] Checked [174285714285720] to [174300489027822]
*** [46286] [1450110600] working on: 174300489027822 tried: 3788947846 rate: 4209942 / sec
*** [46286] time left: 2 wk 6 d 9 h 9 m 10 s
+++ [46286] Checked [174285714285720] to [174304102060940]
*** [46286] [1450111500] working on: 174304102060940 tried: 3613033118 rate: 4014481 / sec
*** [46286] time left: 3 wk 0 d 8 h 32 m 44 s
+++ [46286] Checked [174285714285720] to [174307596052438]
*** [46286] [1450112400] working on: 174307596052438 tried: 3493991498 rate: 3882212 / sec
*** [46286] time left: 3 wk 1 d 1 h 49 m 57 s
+++ [46286] Checked [174285714285720] to [174311344598906]
*** [46286] [1450113300] working on: 174311344598906 tried: 3748546468 rate: 4165051 / sec
*** [46286] time left: 2 wk 6 d 13 h 13 m 43 s
+++ [46286] Checked [174285714285720] to [174314700031910]
*** [46286] [1450114200] working on: 174314700031910 tried: 3355433004 rate: 3728258 / sec
*** [46286] time left: 3 wk 1 d 23 h 11 m 18 s
+++ [46286] Checked [174285714285720] to [174318295927380]
*** [46286] [1450115100] working on: 174318295927380 tried: 3595895470 rate: 3995439 / sec
*** [46286] time left: 3 wk 0 d 10 h 34 m 11 s
+++ [46286] Checked [174285714285720] to [174321851041974]
