*** [3593] [2016-03-22T20:57:44-00:00] Starting up
*** [3593] start a is 1624000000000006
*** [3593] end a is 1693333333333339
*** [3593] report interval is 15
*** [3593] signal check interval is 10
+++ [3593] Checked [1624000000000006] to [1624043333333336]
*** [3593] [2016-03-22T21:13:21-00:00] working on: 1624043333333336 tried: 43333333330 rate: 46246887 / sec
*** [3593] time left: 2 wk 3 d 8 h 11 m 4 s
+++ [3593] Checked [1624000000000006] to [1624086497094536]
*** [3593] [2016-03-22T21:28:36-00:00] working on: 1624086497094536 tried: 43163761200 rate: 47173509 / sec
*** [3593] time left: 2 wk 2 d 23 h 45 m 18 s
+++ [3593] Checked [1624000000000006] to [1624130525702936]
*** [3593] [2016-03-22T21:43:59-00:00] working on: 1624130525702936 tried: 44028608400 rate: 47701634 / sec
*** [3593] time left: 2 wk 2 d 18 h 59 m 3 s
+++ [3593] Checked [1624000000000006] to [1624171867119070]
*** [3593] [2016-03-22T21:59:03-00:00] working on: 1624171867119070 tried: 41341416134 rate: 45731655 / sec
*** [3593] time left: 2 wk 3 d 12 h 5 m 33 s
+++ [3593] Checked [1624000000000006] to [1624213025608570]
*** [3593] [2016-03-22T22:14:08-00:00] working on: 1624213025608570 tried: 41158489500 rate: 45478993 / sec
*** [3593] time left: 2 wk 3 d 14 h 10 m 30 s
+++ [3593] Checked [1624000000000006] to [1624256988635136]
*** [3593] [2016-03-22T22:29:26-00:00] working on: 1624256988635136 tried: 43963026566 rate: 47890007 / sec
*** [3593] time left: 2 wk 2 d 16 h 39 m 56 s
+++ [3593] Checked [1624000000000006] to [1624300089641436]
*** [3593] [2016-03-22T22:44:31-00:00] working on: 1624300089641436 tried: 43101006300 rate: 47625421 / sec
*** [3593] time left: 2 wk 2 d 18 h 38 m 25 s
+++ [3593] Checked [1624000000000006] to [1624341365006304]
*** [3593] [2016-03-22T22:59:37-00:00] working on: 1624341365006304 tried: 41275364868 rate: 45557797 / sec
*** [3593] time left: 2 wk 3 d 12 h 39 m 44 s
+++ [3593] Checked [1624000000000006] to [1624383885616836]
*** [3593] [2016-03-22T23:14:58-00:00] working on: 1624383885616836 tried: 42520610532 rate: 46167872 / sec
*** [3593] time left: 2 wk 3 d 6 h 50 m 51 s
+++ [3593] Checked [1624000000000006] to [1624425436701636]
*** [3593] [2016-03-22T23:30:24-00:00] working on: 1624425436701636 tried: 41551084800 rate: 44871581 / sec
*** [3593] time left: 2 wk 3 d 18 h 34 m 30 s
+++ [3593] Checked [1624000000000006] to [1624467316843904]
*** [3593] [2016-03-22T23:45:46-00:00] working on: 1624467316843904 tried: 41880142268 rate: 45423147 / sec
*** [3593] time left: 2 wk 3 d 13 h 8 m 20 s
+++ [3593] Checked [1624000000000006] to [1624509711781104]
*** [3593] [2016-03-23T00:01:09-00:00] working on: 1624509711781104 tried: 42394937200 rate: 45931676 / sec
*** [3593] time left: 2 wk 3 d 8 h 13 m 12 s
+++ [3593] Checked [1624000000000006] to [1624551050289504]
*** [3593] [2016-03-23T00:16:17-00:00] working on: 1624551050289504 tried: 41338508400 rate: 45526991 / sec
*** [3593] time left: 2 wk 3 d 11 h 40 m 3 s
+++ [3593] Checked [1624000000000006] to [1624595059714136]
*** [3593] [2016-03-23T00:31:36-00:00] working on: 1624595059714136 tried: 44009424632 rate: 47888383 / sec
*** [3593] time left: 2 wk 2 d 14 h 43 m 6 s
+++ [3593] Checked [1624000000000006] to [1624638159258836]
*** [3593] [2016-03-23T00:46:53-00:00] working on: 1624638159258836 tried: 43099544700 rate: 47000594 / sec
*** [3593] time left: 2 wk 2 d 21 h 59 m 41 s
+++ [3593] Checked [1624000000000006] to [1624680459793436]
*** [3593] [2016-03-23T01:02:05-00:00] working on: 1624680459793436 tried: 42300534600 rate: 46382165 / sec
*** [3593] time left: 2 wk 3 d 3 h 9 m 17 s
+++ [3593] Checked [1624000000000006] to [1624723749814104]
*** [3593] [2016-03-23T01:17:05-00:00] working on: 1624723749814104 tried: 43290020668 rate: 48100022 / sec
*** [3593] time left: 2 wk 2 d 12 h 13 m 15 s
+++ [3593] Checked [1624000000000006] to [1624767039833904]
*** [3593] [2016-03-23T01:32:40-00:00] working on: 1624767039833904 tried: 43290019800 rate: 46299486 / sec
*** [3593] time left: 2 wk 3 d 3 h 22 m 10 s
+++ [3593] Checked [1624000000000006] to [1624810252687504]
*** [3593] [2016-03-23T01:47:54-00:00] working on: 1624810252687504 tried: 43212853600 rate: 47278833 / sec
*** [3593] time left: 2 wk 2 d 18 h 35 m 40 s
+++ [3593] Checked [1624000000000006] to [1624851227676104]
*** [3593] [2016-03-23T02:02:57-00:00] working on: 1624851227676104 tried: 40974988600 rate: 45376510 / sec
*** [3593] time left: 2 wk 3 d 11 h 13 m 18 s
+++ [3593] Checked [1624000000000006] to [1624890553984770]
*** [3593] [2016-03-23T02:17:59-00:00] working on: 1624890553984770 tried: 39326308666 rate: 43599011 / sec
*** [3593] time left: 2 wk 4 d 4 h 3 m 45 s
+++ [3593] Checked [1624000000000006] to [1624932699695404]
*** [3593] [2016-03-23T02:33:09-00:00] working on: 1624932699695404 tried: 42145710634 rate: 46313967 / sec
*** [3593] time left: 2 wk 3 d 2 h 14 m 50 s
+++ [3593] Checked [1624000000000006] to [1624975926064604]
*** [3593] [2016-03-23T02:48:10-00:00] working on: 1624975926064604 tried: 43226369200 rate: 47975992 / sec
*** [3593] time left: 2 wk 2 d 11 h 47 m 6 s
+++ [3593] Checked [1624000000000006] to [1625019104457404]
*** [3593] [2016-03-23T03:03:28-00:00] working on: 1625019104457404 tried: 43178392800 rate: 47035286 / sec
*** [3593] time left: 2 wk 2 d 19 h 26 m 44 s
+++ [3593] Checked [1624000000000006] to [1625061436214804]
*** [3593] [2016-03-23T03:18:58-00:00] working on: 1625061436214804 tried: 42331757400 rate: 45518018 / sec
*** [3593] time left: 2 wk 3 d 8 h 38 m 8 s
+++ [3593] Checked [1624000000000006] to [1625100885163736]
*** [3593] [2016-03-23T03:34:04-00:00] working on: 1625100885163736 tried: 39448948932 rate: 43541886 / sec
*** [3593] time left: 2 wk 4 d 3 h 17 m 34 s
+++ [3593] Checked [1624000000000006] to [1625144427049736]
*** [3593] [2016-03-23T03:49:28-00:00] working on: 1625144427049736 tried: 43541886000 rate: 47123253 / sec
*** [3593] time left: 2 wk 2 d 17 h 57 m 14 s
+++ [3593] Checked [1624000000000006] to [1625186837977436]
*** [3593] [2016-03-23T04:04:57-00:00] working on: 1625186837977436 tried: 42410927700 rate: 45652236 / sec
*** [3593] time left: 2 wk 3 d 6 h 38 m 51 s
+++ [3593] Checked [1624000000000006] to [1625229446731036]
*** [3593] [2016-03-23T04:20:06-00:00] working on: 1625229446731036 tried: 42608753600 rate: 46874316 / sec
*** [3593] time left: 2 wk 2 d 19 h 35 m 5 s
+++ [3593] Checked [1624000000000006] to [1625271633615436]
*** [3593] [2016-03-23T04:35:10-00:00] working on: 1625271633615436 tried: 42186884400 rate: 46666907 / sec
*** [3593] time left: 2 wk 2 d 21 h 7 m 38 s
+++ [3593] Checked [1624000000000006] to [1625313633831736]
*** [3593] [2016-03-23T04:50:26-00:00] working on: 1625313633831736 tried: 42000216300 rate: 45851764 / sec
*** [3593] time left: 2 wk 3 d 4 h 4 m 30 s
+++ [3593] Checked [1624000000000006] to [1625354900419336]
*** [3593] [2016-03-23T05:05:56-00:00] working on: 1625354900419336 tried: 41266587600 rate: 44372674 / sec
*** [3593] time left: 2 wk 3 d 17 h 33 m 9 s
+++ [3593] Checked [1624000000000006] to [1625396314915070]
*** [3593] [2016-03-23T05:21:05-00:00] working on: 1625396314915070 tried: 41414495734 rate: 45560501 / sec
*** [3593] time left: 2 wk 3 d 6 h 12 m 19 s
+++ [3593] Checked [1624000000000006] to [1625438838049336]
*** [3593] [2016-03-23T05:36:32-00:00] working on: 1625438838049336 tried: 42523134266 rate: 45871773 / sec
*** [3593] time left: 2 wk 3 d 3 h 8 m 14 s
+++ [3593] Checked [1624000000000006] to [1625481651704136]
*** [3593] [2016-03-23T05:51:40-00:00] working on: 1625481651704136 tried: 42813654800 rate: 47151602 / sec
*** [3593] time left: 2 wk 2 d 15 h 43 m 32 s
+++ [3593] Checked [1624000000000006] to [1625524088145936]
*** [3593] [2016-03-23T06:06:44-00:00] working on: 1625524088145936 tried: 42436441800 rate: 46942966 / sec
*** [3593] time left: 2 wk 2 d 17 h 15 m 3 s
+++ [3593] Checked [1624000000000006] to [1625567901580870]
*** [3593] [2016-03-23T06:22:19-00:00] working on: 1625567901580870 tried: 43813434934 rate: 46859288 / sec
*** [3593] time left: 2 wk 2 d 17 h 42 m 28 s
+++ [3593] Checked [1624000000000006] to [1625610074940070]
*** [3593] [2016-03-23T06:37:20-00:00] working on: 1625610074940070 tried: 42173359200 rate: 46807279 / sec
*** [3593] time left: 2 wk 2 d 17 h 54 m 14 s
+++ [3593] Checked [1624000000000006] to [1625653761733804]
*** [3593] [2016-03-23T06:52:43-00:00] working on: 1625653761733804 tried: 43686793734 rate: 47331304 / sec
*** [3593] time left: 2 wk 2 d 13 h 11 m 52 s
+++ [3593] Checked [1624000000000006] to [1625696359907404]
*** [3593] [2016-03-23T07:08:02-00:00] working on: 1625696359907404 tried: 42598173600 rate: 46352746 / sec
*** [3593] time left: 2 wk 2 d 21 h 19 m 40 s
+++ [3593] Checked [1624000000000006] to [1625738077378804]
*** [3593] [2016-03-23T07:23:19-00:00] working on: 1625738077378804 tried: 41717471400 rate: 45493425 / sec
*** [3593] time left: 2 wk 3 d 4 h 43 m 45 s
+++ [3593] Checked [1624000000000006] to [1625779021461304]
*** [3593] [2016-03-23T07:38:25-00:00] working on: 1625779021461304 tried: 40944082500 rate: 45192144 / sec
*** [3593] time left: 2 wk 3 d 7 h 13 m 45 s
+++ [3593] Checked [1624000000000006] to [1625821200795704]
*** [3593] [2016-03-23T07:53:38-00:00] working on: 1625821200795704 tried: 42179334400 rate: 46198613 / sec
*** [3593] time left: 2 wk 2 d 21 h 55 m 46 s
+++ [3593] Checked [1624000000000006] to [1625861239593636]
*** [3593] [2016-03-23T08:09:03-00:00] working on: 1625861239593636 tried: 40038797932 rate: 43285186 / sec
*** [3593] time left: 2 wk 4 d 0 h 59 m 41 s
+++ [3593] Checked [1624000000000006] to [1625904524779636]
*** [3593] [2016-03-23T08:24:13-00:00] working on: 1625904524779636 tried: 43285186000 rate: 47566138 / sec
*** [3593] time left: 2 wk 2 d 9 h 46 m 21 s
+++ [3593] Checked [1624000000000006] to [1625947334303836]
*** [3593] [2016-03-23T08:39:35-00:00] working on: 1625947334303836 tried: 42809524200 rate: 46431154 / sec
*** [3593] time left: 2 wk 2 d 19 h 8 m 31 s
+++ [3593] Checked [1624000000000006] to [1625989122342436]
*** [3593] [2016-03-23T08:54:57-00:00] working on: 1625989122342436 tried: 41788038600 rate: 45323252 / sec
*** [3593] time left: 2 wk 3 d 4 h 44 m 25 s
+++ [3593] Checked [1624000000000006] to [1626032934819370]
*** [3593] [2016-03-23T09:10:01-00:00] working on: 1626032934819370 tried: 43812476934 rate: 48465129 / sec
*** [3593] time left: 2 wk 2 d 1 h 43 m 56 s
