*** [38938] [1452966354] Starting up
*** [38938] start a is 280266666666684
*** [38938] end a is 287200000000017
+++ [38938] Checked [280266666666684] to [280321666666680]
*** [38938] [1452967254] working on: 280321666666680 tried: 54999999996 rate: 61111111 / sec
*** [38938] time left: 0 wk 1 d 7 h 15 m 55 s
+++ [38938] Checked [280266666666684] to [280376666666680]
*** [38938] [1452968164] working on: 280376666666680 tried: 55000000000 rate: 60439560 / sec
*** [38938] time left: 0 wk 1 d 7 h 21 m 36 s
+++ [38938] Checked [280266666666684] to [280431666666680]
*** [38938] [1452969061] working on: 280431666666680 tried: 55000000000 rate: 61315496 / sec
*** [38938] time left: 0 wk 1 d 6 h 39 m 46 s
+++ [38938] Checked [280266666666684] to [280489666666680]
*** [38938] [1452969964] working on: 280489666666680 tried: 58000000000 rate: 64230343 / sec
*** [38938] time left: 0 wk 1 d 5 h 1 m 13 s
+++ [38938] Checked [280266666666684] to [280545666666680]
*** [38938] [1452970865] working on: 280545666666680 tried: 56000000000 rate: 62153163 / sec
*** [38938] time left: 0 wk 1 d 5 h 44 m 24 s
280599372069416599445893867968 is excellent
+++ [38938] Checked [280266666666684] to [280605666666680]
*** [38938] [1452971765] working on: 280605666666680 tried: 60000000000 rate: 66666666 / sec
*** [38938] time left: 0 wk 1 d 3 h 28 m 36 s
+++ [38938] Checked [280266666666684] to [280661666666680]
*** [38938] [1452972659] working on: 280661666666680 tried: 56000000000 rate: 62639821 / sec
*** [38938] time left: 0 wk 1 d 4 h 59 m 40 s
+++ [38938] Checked [280266666666684] to [280717666666680]
*** [38938] [1452973563] working on: 280717666666680 tried: 56000000000 rate: 61946902 / sec
*** [38938] time left: 0 wk 1 d 5 h 4 m 4 s
+++ [38938] Checked [280266666666684] to [280774666666680]
*** [38938] [1452974456] working on: 280774666666680 tried: 57000000000 rate: 63829787 / sec
*** [38938] time left: 0 wk 1 d 3 h 57 m 44 s
+++ [38938] Checked [280266666666684] to [280833666666680]
*** [38938] [1452975359] working on: 280833666666680 tried: 59000000000 rate: 65337763 / sec
*** [38938] time left: 0 wk 1 d 3 h 3 m 58 s
+++ [38938] Checked [280266666666684] to [280892666666680]
*** [38938] [1452976261] working on: 280892666666680 tried: 59000000000 rate: 65410199 / sec
*** [38938] time left: 0 wk 1 d 2 h 47 m 8 s
+++ [38938] Checked [280266666666684] to [280949666666680]
*** [38938] [1452977155] working on: 280949666666680 tried: 57000000000 rate: 63758389 / sec
*** [38938] time left: 0 wk 1 d 3 h 13 m 52 s
+++ [38938] Checked [280266666666684] to [281005666666680]
*** [38938] [1452978068] working on: 281005666666680 tried: 56000000000 rate: 61336254 / sec
*** [38938] time left: 0 wk 1 d 4 h 3 m 10 s
+++ [38938] Checked [280266666666684] to [281060666666680]
*** [38938] [1452978959] working on: 281060666666680 tried: 55000000000 rate: 61728395 / sec
*** [38938] time left: 0 wk 1 d 3 h 37 m 38 s
+++ [38938] Checked [280266666666684] to [281115666666680]
*** [38938] [1452979857] working on: 281115666666680 tried: 55000000000 rate: 61247216 / sec
*** [38938] time left: 0 wk 1 d 3 h 35 m 41 s
+++ [38938] Checked [280266666666684] to [281171666666680]
*** [38938] [1452980758] working on: 281171666666680 tried: 56000000000 rate: 62153163 / sec
*** [38938] time left: 0 wk 1 d 2 h 56 m 32 s
+++ [38938] Checked [280266666666684] to [281228666666680]
*** [38938] [1452981667] working on: 281228666666680 tried: 57000000000 rate: 62706270 / sec
*** [38938] time left: 0 wk 1 d 2 h 27 m 8 s
+++ [38938] Checked [280266666666684] to [281286666666680]
*** [38938] [1452982568] working on: 281286666666680 tried: 58000000000 rate: 64372918 / sec
*** [38938] time left: 0 wk 1 d 1 h 31 m 1 s
+++ [38938] Checked [280266666666684] to [281344666666680]
*** [38938] [1452983461] working on: 281344666666680 tried: 58000000000 rate: 64949608 / sec
*** [38938] time left: 0 wk 1 d 1 h 2 m 32 s
+++ [38938] Checked [280266666666684] to [281402666666680]
*** [38938] [1452984363] working on: 281402666666680 tried: 58000000000 rate: 64301552 / sec
*** [38938] time left: 0 wk 1 d 1 h 2 m 39 s
+++ [38938] Checked [280266666666684] to [281460666666680]
*** [38938] [1452985260] working on: 281460666666680 tried: 58000000000 rate: 64659977 / sec
*** [38938] time left: 0 wk 1 d 0 h 39 m 22 s
281507290553734600627709308053 is excellent
+++ [38938] Checked [280266666666684] to [281516666666680]
*** [38938] [1452986167] working on: 281516666666680 tried: 56000000000 rate: 61742006 / sec
*** [38938] time left: 0 wk 1 d 1 h 34 m 10 s
+++ [38938] Checked [280266666666684] to [281574666666680]
*** [38938] [1452987063] working on: 281574666666680 tried: 58000000000 rate: 64732142 / sec
*** [38938] time left: 0 wk 1 d 0 h 8 m 22 s
+++ [38938] Checked [280266666666684] to [281631666666680]
