*** [53876] [2016-04-09T16:54:13-00:00] Starting up
*** [53876] start a is 43280000000000032
*** [53876] end a is 43973333333333365
*** [53876] report interval is 15
*** [53876] signal check interval is 10
+++ [53876] Checked [43280000000000032] to [43280043333333356]
*** [53876] [2016-04-09T17:09:41-00:00] working on: 43280043333333356 tried: 43333333324 rate: 46695402 / sec
*** [53876] time left: 24 wk 3 d 20 h 11 m 13 s
+++ [53876] Checked [43280000000000032] to [43280086915708556]
*** [53876] [2016-04-09T17:25:10-00:00] working on: 43280086915708556 tried: 43582375200 rate: 46913213 / sec
*** [53876] time left: 24 wk 3 d 0 h 46 m 51 s
+++ [53876] Checked [43280000000000032] to [43280130701374024]
*** [53876] [2016-04-09T17:40:16-00:00] working on: 43280130701374024 tried: 43785665468 rate: 48328549 / sec
*** [53876] time left: 23 wk 5 d 0 h 19 m 4 s
+++ [53876] Checked [43280000000000032] to [43280174197068124]
*** [53876] [2016-04-09T17:55:43-00:00] working on: 43280174197068124 tried: 43495694100 rate: 46920921 / sec
*** [53876] time left: 24 wk 2 d 23 h 35 m 23 s
+++ [53876] Checked [43280000000000032] to [43280216425897024]
*** [53876] [2016-04-09T18:11:00-00:00] working on: 43280216425897024 tried: 42228828900 rate: 46051067 / sec
*** [53876] time left: 24 wk 6 d 4 h 50 m 50 s
+++ [53876] Checked [43280000000000032] to [43280256336821756]
*** [53876] [2016-04-09T18:26:13-00:00] working on: 43280256336821756 tried: 39910924732 rate: 43714046 / sec
*** [53876] time left: 26 wk 1 d 12 h 6 m 30 s
+++ [53876] Checked [43280000000000032] to [43280298593732890]
*** [53876] [2016-04-09T18:41:22-00:00] working on: 43280298593732890 tried: 42256911134 rate: 46487250 / sec
*** [53876] time left: 24 wk 4 d 13 h 7 m 41 s
+++ [53876] Checked [43280000000000032] to [43280338882682890]
*** [53876] [2016-04-09T18:56:48-00:00] working on: 43280338882682890 tried: 40288950000 rate: 43508585 / sec
*** [53876] time left: 26 wk 2 d 8 h 22 m 44 s
+++ [53876] Checked [43280000000000032] to [43280379490695556]
*** [53876] [2016-04-09T19:12:05-00:00] working on: 43280379490695556 tried: 40608012666 rate: 44283547 / sec
*** [53876] time left: 25 wk 6 d 2 h 41 m 51 s
+++ [53876] Checked [43280000000000032] to [43280420822006090]
*** [53876] [2016-04-09T19:27:07-00:00] working on: 43280420822006090 tried: 41331310534 rate: 45821852 / sec
*** [53876] time left: 25 wk 0 d 0 h 31 m 20 s
+++ [53876] Checked [43280000000000032] to [43280462061672890]
*** [53876] [2016-04-09T19:42:09-00:00] working on: 43280462061672890 tried: 41239666800 rate: 45720251 / sec
*** [53876] time left: 25 wk 0 d 9 h 36 m 22 s
+++ [53876] Checked [43280000000000032] to [43280506257915524]
*** [53876] [2016-04-09T19:57:19-00:00] working on: 43280506257915524 tried: 44196242634 rate: 48567299 / sec
*** [53876] time left: 23 wk 4 d 2 h 35 m 0 s
+++ [53876] Checked [43280000000000032] to [43280549968484624]
*** [53876] [2016-04-09T20:12:48-00:00] working on: 43280549968484624 tried: 43710569100 rate: 47051204 / sec
*** [53876] time left: 24 wk 2 d 10 h 0 m 31 s
+++ [53876] Checked [43280000000000032] to [43280590746194756]
*** [53876] [2016-04-09T20:27:49-00:00] working on: 43280590746194756 tried: 40777710132 rate: 45258279 / sec
*** [53876] time left: 25 wk 2 d 3 h 47 m 8 s
+++ [53876] Checked [43280000000000032] to [43280632987255156]
*** [53876] [2016-04-09T20:43:12-00:00] working on: 43280632987255156 tried: 42241060400 rate: 45764962 / sec
*** [53876] time left: 25 wk 0 d 4 h 27 m 22 s
+++ [53876] Checked [43280000000000032] to [43280674175720956]
*** [53876] [2016-04-09T20:58:27-00:00] working on: 43280674175720956 tried: 41188465800 rate: 45014716 / sec
*** [53876] time left: 25 wk 3 d 2 h 16 m 34 s
+++ [53876] Checked [43280000000000032] to [43280716189455890]
*** [53876] [2016-04-09T21:14:01-00:00] working on: 43280716189455890 tried: 42013734934 rate: 44982585 / sec
*** [53876] time left: 25 wk 3 d 5 h 4 m 11 s
+++ [53876] Checked [43280000000000032] to [43280756673782390]
*** [53876] [2016-04-09T21:29:08-00:00] working on: 43280756673782390 tried: 40484326500 rate: 44635420 / sec
*** [53876] time left: 25 wk 4 d 14 h 5 m 3 s
+++ [53876] Checked [43280000000000032] to [43280798333507724]
*** [53876] [2016-04-09T21:44:30-00:00] working on: 43280798333507724 tried: 41659725334 rate: 45184083 / sec
*** [53876] time left: 25 wk 2 d 9 h 29 m 29 s
+++ [53876] Checked [43280000000000032] to [43280842011454624]
*** [53876] [2016-04-09T21:59:47-00:00] working on: 43280842011454624 tried: 43677946900 rate: 47631348 / sec
*** [53876] time left: 24 wk 0 d 6 h 29 m 23 s
+++ [53876] Checked [43280000000000032] to [43280883291956224]
*** [53876] [2016-04-09T22:14:49-00:00] working on: 43280883291956224 tried: 41280501600 rate: 45765522 / sec
*** [53876] time left: 25 wk 0 d 2 h 53 m 7 s
+++ [53876] Checked [43280000000000032] to [43280924480926024]
*** [53876] [2016-04-09T22:29:57-00:00] working on: 43280924480926024 tried: 41188969800 rate: 45362301 / sec
*** [53876] time left: 25 wk 1 d 15 h 59 m 32 s
+++ [53876] Checked [43280000000000032] to [43280966819073624]
*** [53876] [2016-04-09T22:45:05-00:00] working on: 43280966819073624 tried: 42338147600 rate: 46627915 / sec
*** [53876] time left: 24 wk 3 d 20 h 39 m 16 s
+++ [53876] Checked [43280000000000032] to [43281008784197124]
*** [53876] [2016-04-09T23:00:10-00:00] working on: 43281008784197124 tried: 41965123500 rate: 46370302 / sec
*** [53876] time left: 24 wk 4 d 19 h 19 m 4 s
+++ [53876] Checked [43280000000000032] to [43281050517468924]
*** [53876] [2016-04-09T23:15:35-00:00] working on: 43281050517468924 tried: 41733271800 rate: 45117050 / sec
*** [53876] time left: 25 wk 2 d 14 h 15 m 51 s
+++ [53876] Checked [43280000000000032] to [43281089618912256]
*** [53876] [2016-04-09T23:30:36-00:00] working on: 43281089618912256 tried: 39101443332 rate: 43397828 / sec
*** [53876] time left: 26 wk 2 d 14 h 51 m 55 s
+++ [53876] Checked [43280000000000032] to [43281133016740256]
*** [53876] [2016-04-09T23:45:49-00:00] working on: 43281133016740256 tried: 43397828000 rate: 47533217 / sec
*** [53876] time left: 24 wk 0 d 13 h 7 m 35 s
