*** [3609] [2016-03-22T20:57:44-00:00] Starting up
*** [3609] start a is 2733333333333350
*** [3609] end a is 2802666666666683
*** [3609] report interval is 15
*** [3609] signal check interval is 10
+++ [3609] Checked [2733333333333350] to [2733376666666680]
*** [3609] [2016-03-22T21:13:43-00:00] working on: 2733376666666680 tried: 43333333330 rate: 45185957 / sec
*** [3609] time left: 2 wk 3 d 17 h 57 m 22 s
+++ [3609] Checked [2733333333333350] to [2733420346425114]
*** [3609] [2016-03-22T21:29:11-00:00] working on: 2733420346425114 tried: 43679758434 rate: 47068705 / sec
*** [3609] time left: 2 wk 3 d 0 h 39 m 36 s
+++ [3609] Checked [2733333333333350] to [2733462708259614]
*** [3609] [2016-03-22T21:44:43-00:00] working on: 2733462708259614 tried: 42361834500 rate: 45452612 / sec
*** [3609] time left: 2 wk 3 d 14 h 55 m 52 s
+++ [3609] Checked [2733333333333350] to [2733503615610414]
*** [3609] [2016-03-22T22:00:00-00:00] working on: 2733503615610414 tried: 40907350800 rate: 44609979 / sec
*** [3609] time left: 2 wk 3 d 22 h 39 m 55 s
+++ [3609] Checked [2733333333333350] to [2733543764591514]
*** [3609] [2016-03-22T22:15:03-00:00] working on: 2733543764591514 tried: 40148981100 rate: 44461773 / sec
*** [3609] time left: 2 wk 3 d 23 h 51 m 0 s
+++ [3609] Checked [2733333333333350] to [2733585262246314]
*** [3609] [2016-03-22T22:30:05-00:00] working on: 2733585262246314 tried: 41497654800 rate: 46006269 / sec
*** [3609] time left: 2 wk 3 d 9 h 6 m 6 s
+++ [3609] Checked [2733333333333350] to [2733628201430714]
*** [3609] [2016-03-22T22:45:26-00:00] working on: 2733628201430714 tried: 42939184400 rate: 46622350 / sec
*** [3609] time left: 2 wk 3 d 3 h 20 m 2 s
+++ [3609] Checked [2733333333333350] to [2733668607467380]
*** [3609] [2016-03-22T23:00:38-00:00] working on: 2733668607467380 tried: 40406036666 rate: 44304864 / sec
*** [3609] time left: 2 wk 4 d 0 h 35 m 48 s
+++ [3609] Checked [2733333333333350] to [2733709958673780]
*** [3609] [2016-03-22T23:15:51-00:00] working on: 2733709958673780 tried: 41351206400 rate: 45291573 / sec
*** [3609] time left: 2 wk 3 d 14 h 55 m 7 s
27337504817091665900075975217333 is excellent
+++ [3609] Checked [2733333333333350] to [2733752230808580]
*** [3609] [2016-03-22T23:31:18-00:00] working on: 2733752230808580 tried: 42272134800 rate: 45601008 / sec
*** [3609] time left: 2 wk 3 d 11 h 47 m 29 s
+++ [3609] Checked [2733333333333350] to [2733793271715780]
*** [3609] [2016-03-22T23:46:41-00:00] working on: 2733793271715780 tried: 41040907200 rate: 44464688 / sec
*** [3609] time left: 2 wk 3 d 22 h 15 m 46 s
+++ [3609] Checked [2733333333333350] to [2733834772091246]
*** [3609] [2016-03-23T00:01:54-00:00] working on: 2733834772091246 tried: 41500375466 rate: 45454956 / sec
*** [3609] time left: 2 wk 3 d 12 h 38 m 9 s
+++ [3609] Checked [2733333333333350] to [2733877196716846]
*** [3609] [2016-03-23T00:17:22-00:00] working on: 2733877196716846 tried: 42424625600 rate: 45716191 / sec
*** [3609] time left: 2 wk 3 d 9 h 58 m 27 s
+++ [3609] Checked [2733333333333350] to [2733919865161780]
*** [3609] [2016-03-23T00:32:52-00:00] working on: 2733919865161780 tried: 42668444934 rate: 45880048 / sec
*** [3609] time left: 2 wk 3 d 8 h 13 m 23 s
+++ [3609] Checked [2733333333333350] to [2733961157204980]
*** [3609] [2016-03-23T00:47:52-00:00] working on: 2733961157204980 tried: 41292043200 rate: 45880048 / sec
*** [3609] time left: 2 wk 3 d 7 h 58 m 23 s
+++ [3609] Checked [2733333333333350] to [2734003978583114]
*** [3609] [2016-03-23T01:03:09-00:00] working on: 2734003978583114 tried: 42821378134 rate: 46697249 / sec
*** [3609] time left: 2 wk 3 d 0 h 26 m 20 s
+++ [3609] Checked [2733333333333350] to [2734046006107214]
*** [3609] [2016-03-23T01:18:15-00:00] working on: 2734046006107214 tried: 42027524100 rate: 46387995 / sec
*** [3609] time left: 2 wk 3 d 2 h 54 m 37 s
+++ [3609] Checked [2733333333333350] to [2734087755302714]
*** [3609] [2016-03-23T01:33:36-00:00] working on: 2734087755302714 tried: 41749195500 rate: 45330288 / sec
*** [3609] time left: 2 wk 3 d 12 h 14 m 32 s
+++ [3609] Checked [2733333333333350] to [2734131574581114]
*** [3609] [2016-03-23T01:49:04-00:00] working on: 2734131574581114 tried: 43819278400 rate: 47219050 / sec
*** [3609] time left: 2 wk 2 d 19 h 10 m 29 s
+++ [3609] Checked [2733333333333350] to [2734172497757780]
*** [3609] [2016-03-23T02:04:11-00:00] working on: 2734172497757780 tried: 40923176666 rate: 45119268 / sec
*** [3609] time left: 2 wk 3 d 13 h 41 m 10 s
+++ [3609] Checked [2733333333333350] to [2734214609074580]
*** [3609] [2016-03-23T02:19:32-00:00] working on: 2734214609074580 tried: 42111316800 rate: 45723471 / sec
*** [3609] time left: 2 wk 3 d 7 h 51 m 28 s
+++ [3609] Checked [2733333333333350] to [2734257284314180]
*** [3609] [2016-03-23T02:35:00-00:00] working on: 2734257284314180 tried: 42675239600 rate: 45986249 / sec
*** [3609] time left: 2 wk 3 d 5 h 13 m 26 s
+++ [3609] Checked [2733333333333350] to [2734300204813246]
*** [3609] [2016-03-23T02:50:29-00:00] working on: 2734300204813246 tried: 42920499066 rate: 46200752 / sec
*** [3609] time left: 2 wk 3 d 3 h 2 m 50 s
+++ [3609] Checked [2733333333333350] to [2734343325515114]
*** [3609] [2016-03-23T03:05:50-00:00] working on: 2734343325515114 tried: 43120701868 rate: 46819437 / sec
*** [3609] time left: 2 wk 2 d 21 h 21 m 35 s
+++ [3609] Checked [2733333333333350] to [2734387023656314]
*** [3609] [2016-03-23T03:21:07-00:00] working on: 2734387023656314 tried: 43698141200 rate: 47653370 / sec
*** [3609] time left: 2 wk 2 d 14 h 0 m 40 s
+++ [3609] Checked [2733333333333350] to [2734428323243646]
*** [3609] [2016-03-23T03:36:11-00:00] working on: 2734428323243646 tried: 41299587332 rate: 45685384 / sec
*** [3609] time left: 2 wk 3 d 6 h 54 m 19 s
+++ [3609] Checked [2733333333333350] to [2734470962935380]
*** [3609] [2016-03-23T03:51:26-00:00] working on: 2734470962935380 tried: 42639691734 rate: 46600755 / sec
*** [3609] time left: 2 wk 2 d 22 h 30 m 4 s
+++ [3609] Checked [2733333333333350] to [2734514456973380]
*** [3609] [2016-03-23T04:06:35-00:00] working on: 2734514456973380 tried: 43494038000 rate: 47848226 / sec
*** [3609] time left: 2 wk 2 d 11 h 39 m 2 s
+++ [3609] Checked [2733333333333350] to [2734557520376780]
*** [3609] [2016-03-23T04:21:49-00:00] working on: 2734557520376780 tried: 43063403400 rate: 47115321 / sec
*** [3609] time left: 2 wk 2 d 17 h 33 m 4 s
+++ [3609] Checked [2733333333333350] to [2734599924165680]
*** [3609] [2016-03-23T04:36:51-00:00] working on: 2734599924165680 tried: 42403788900 rate: 47010852 / sec
*** [3609] time left: 2 wk 2 d 18 h 11 m 35 s
+++ [3609] Checked [2733333333333350] to [2734642233932480]
*** [3609] [2016-03-23T04:52:01-00:00] working on: 2734642233932480 tried: 42309766800 rate: 46494249 / sec
*** [3609] time left: 2 wk 2 d 22 h 24 m 32 s
+++ [3609] Checked [2733333333333350] to [2734684078756580]
*** [3609] [2016-03-23T05:07:06-00:00] working on: 2734684078756580 tried: 41844824100 rate: 46237374 / sec
*** [3609] time left: 2 wk 3 d 0 h 24 m 56 s
+++ [3609] Checked [2733333333333350] to [2734724151147380]
*** [3609] [2016-03-23T05:22:18-00:00] working on: 2734724151147380 tried: 40072390800 rate: 43939025 / sec
*** [3609] time left: 2 wk 3 d 21 h 31 m 31 s
+++ [3609] Checked [2733333333333350] to [2734766625538214]
*** [3609] [2016-03-23T05:37:40-00:00] working on: 2734766625538214 tried: 42474390834 rate: 46067669 / sec
*** [3609] time left: 2 wk 3 d 1 h 25 m 20 s
+++ [3609] Checked [2733333333333350] to [2734809622029280]
*** [3609] [2016-03-23T05:53:06-00:00] working on: 2734809622029280 tried: 42996491066 rate: 46432495 / sec
*** [3609] time left: 2 wk 2 d 21 h 56 m 53 s
+++ [3609] Checked [2733333333333350] to [2734851411274780]
*** [3609] [2016-03-23T06:08:12-00:00] working on: 2734851411274780 tried: 41789245500 rate: 46124995 / sec
*** [3609] time left: 2 wk 3 d 0 h 24 m 10 s
+++ [3609] Checked [2733333333333350] to [2734894461270114]
*** [3609] [2016-03-23T06:23:32-00:00] working on: 2734894461270114 tried: 43049995334 rate: 46793473 / sec
*** [3609] time left: 2 wk 2 d 18 h 18 m 47 s
+++ [3609] Checked [2733333333333350] to [2734936575395814]
*** [3609] [2016-03-23T06:38:45-00:00] working on: 2734936575395814 tried: 42114125700 rate: 46127191 / sec
*** [3609] time left: 2 wk 2 d 23 h 52 m 14 s
+++ [3609] Checked [2733333333333350] to [2734978089867714]
*** [3609] [2016-03-23T06:53:57-00:00] working on: 2734978089867714 tried: 41514471900 rate: 45520254 / sec
*** [3609] time left: 2 wk 3 d 5 h 3 m 20 s
+++ [3609] Checked [2733333333333350] to [2735019058096314]
*** [3609] [2016-03-23T07:09:20-00:00] working on: 2735019058096314 tried: 40968228600 rate: 44385946 / sec
*** [3609] time left: 2 wk 3 d 15 h 21 m 18 s
+++ [3609] Checked [2733333333333350] to [2735061964510780]
*** [3609] [2016-03-23T07:24:35-00:00] working on: 2735061964510780 tried: 42906414466 rate: 46892256 / sec
*** [3609] time left: 2 wk 2 d 16 h 28 m 23 s
+++ [3609] Checked [2733333333333350] to [2735104167541180]
*** [3609] [2016-03-23T07:39:54-00:00] working on: 2735104167541180 tried: 42203030400 rate: 45922775 / sec
*** [3609] time left: 2 wk 3 d 0 h 40 m 20 s
+++ [3609] Checked [2733333333333350] to [2735145498038680]
*** [3609] [2016-03-23T07:55:00-00:00] working on: 2735145498038680 tried: 41330497500 rate: 45618650 / sec
*** [3609] time left: 2 wk 3 d 3 h 8 m 43 s
+++ [3609] Checked [2733333333333350] to [2735188075445346]
*** [3609] [2016-03-23T08:10:11-00:00] working on: 2735188075445346 tried: 42577406666 rate: 46736999 / sec
*** [3609] time left: 2 wk 2 d 17 h 3 m 14 s
+++ [3609] Checked [2733333333333350] to [2735230138744446]
*** [3609] [2016-03-23T08:25:24-00:00] working on: 2735230138744446 tried: 42063299100 rate: 46071521 / sec
*** [3609] time left: 2 wk 2 d 22 h 35 m 36 s
+++ [3609] Checked [2733333333333350] to [2735273138830714]
*** [3609] [2016-03-23T08:40:40-00:00] working on: 2735273138830714 tried: 43000086268 rate: 46943325 / sec
*** [3609] time left: 2 wk 2 d 14 h 47 m 17 s
+++ [3609] Checked [2733333333333350] to [2735316952600714]
*** [3609] [2016-03-23T08:56:11-00:00] working on: 2735316952600714 tried: 43813770000 rate: 47060977 / sec
*** [3609] time left: 2 wk 2 d 13 h 31 m 56 s
+++ [3609] Checked [2733333333333350] to [2735359307480014]
*** [3609] [2016-03-23T09:11:17-00:00] working on: 2735359307480014 tried: 42354879300 rate: 46749314 / sec
*** [3609] time left: 2 wk 2 d 15 h 55 m 51 s
+++ [3609] Checked [2733333333333350] to [2735401381862614]
*** [3609] [2016-03-23T09:26:18-00:00] working on: 2735401381862614 tried: 42074382600 rate: 46697427 / sec
*** [3609] time left: 2 wk 2 d 16 h 7 m 30 s
+++ [3609] Checked [2733333333333350] to [2735443409546914]
*** [3609] [2016-03-23T09:41:41-00:00] working on: 2735443409546914 tried: 42027684300 rate: 45533785 / sec
*** [3609] time left: 2 wk 3 d 2 h 5 m 39 s
+++ [3609] Checked [2733333333333350] to [2735484389953414]
*** [3609] [2016-03-23T09:56:58-00:00] working on: 2735484389953414 tried: 40980406500 rate: 44689647 / sec
*** [3609] time left: 2 wk 3 d 9 h 35 m 8 s
+++ [3609] Checked [2733333333333350] to [2735527589945514]
