*** [38969] [1452966354] Starting up
*** [38969] start a is 495200000000038
*** [38969] end a is 502133333333371
+++ [38969] Checked [495200000000038] to [495254000000030]
*** [38969] [1452967261] working on: 495254000000030 tried: 53999999992 rate: 59536934 / sec
*** [38969] time left: 0 wk 1 d 8 h 5 m 48 s
+++ [38969] Checked [495200000000038] to [495309000000030]
*** [38969] [1452968166] working on: 495309000000030 tried: 55000000000 rate: 60773480 / sec
*** [38969] time left: 0 wk 1 d 7 h 11 m 32 s
+++ [38969] Checked [495200000000038] to [495364000000030]
*** [38969] [1452969064] working on: 495364000000030 tried: 55000000000 rate: 61247216 / sec
*** [38969] time left: 0 wk 1 d 6 h 42 m 5 s
+++ [38969] Checked [495200000000038] to [495416000000030]
*** [38969] [1452969967] working on: 495416000000030 tried: 52000000000 rate: 57585825 / sec
*** [38969] time left: 0 wk 1 d 8 h 24 m 10 s
+++ [38969] Checked [495200000000038] to [495470000000030]
*** [38969] [1452970854] working on: 495470000000030 tried: 54000000000 rate: 60879368 / sec
*** [38969] time left: 0 wk 1 d 6 h 24 m 12 s
+++ [38969] Checked [495200000000038] to [495526000000030]
*** [38969] [1452971766] working on: 495526000000030 tried: 56000000000 rate: 61403508 / sec
*** [38969] time left: 0 wk 1 d 5 h 53 m 26 s
+++ [38969] Checked [495200000000038] to [495581000000030]
*** [38969] [1452972662] working on: 495581000000030 tried: 55000000000 rate: 61383928 / sec
*** [38969] time left: 0 wk 1 d 5 h 39 m 4 s
+++ [38969] Checked [495200000000038] to [495636000000030]
*** [38969] [1452973557] working on: 495636000000030 tried: 55000000000 rate: 61452513 / sec
*** [38969] time left: 0 wk 1 d 5 h 22 m 10 s
+++ [38969] Checked [495200000000038] to [495692000000030]
*** [38969] [1452974469] working on: 495692000000030 tried: 56000000000 rate: 61403508 / sec
*** [38969] time left: 0 wk 1 d 5 h 8 m 22 s
+++ [38969] Checked [495200000000038] to [495747000000030]
*** [38969] [1452975364] working on: 495747000000030 tried: 55000000000 rate: 61452513 / sec
*** [38969] time left: 0 wk 1 d 4 h 52 m 4 s
+++ [38969] Checked [495200000000038] to [495802000000030]
*** [38969] [1452976263] working on: 495802000000030 tried: 55000000000 rate: 61179087 / sec
*** [38969] time left: 0 wk 1 d 4 h 44 m 49 s
+++ [38969] Checked [495200000000038] to [495852000000030]
*** [38969] [1452977158] working on: 495852000000030 tried: 50000000000 rate: 55865921 / sec
*** [38969] time left: 0 wk 1 d 7 h 13 m 56 s
+++ [38969] Checked [495200000000038] to [495907000000030]
*** [38969] [1452978062] working on: 495907000000030 tried: 55000000000 rate: 60840707 / sec
*** [38969] time left: 0 wk 1 d 4 h 25 m 39 s
+++ [38969] Checked [495200000000038] to [495962000000030]
*** [38969] [1452978965] working on: 495962000000030 tried: 55000000000 rate: 60908084 / sec
*** [38969] time left: 0 wk 1 d 4 h 8 m 43 s
+++ [38969] Checked [495200000000038] to [496017000000030]
*** [38969] [1452979871] working on: 496017000000030 tried: 55000000000 rate: 60706401 / sec
*** [38969] time left: 0 wk 1 d 3 h 59 m 13 s
+++ [38969] Checked [495200000000038] to [496069000000030]
*** [38969] [1452980754] working on: 496069000000030 tried: 52000000000 rate: 58890147 / sec
*** [38969] time left: 0 wk 1 d 4 h 36 m 18 s
+++ [38969] Checked [495200000000038] to [496125000000030]
*** [38969] [1452981661] working on: 496125000000030 tried: 56000000000 rate: 61742006 / sec
*** [38969] time left: 0 wk 1 d 3 h 1 m 54 s
+++ [38969] Checked [495200000000038] to [496178000000030]
*** [38969] [1452982562] working on: 496178000000030 tried: 53000000000 rate: 58823529 / sec
*** [38969] time left: 0 wk 1 d 4 h 7 m 21 s
+++ [38969] Checked [495200000000038] to [496231000000030]
*** [38969] [1452983456] working on: 496231000000030 tried: 53000000000 rate: 59284116 / sec
*** [38969] time left: 0 wk 1 d 3 h 39 m 21 s
+++ [38969] Checked [495200000000038] to [496287000000030]
*** [38969] [1452984356] working on: 496287000000030 tried: 56000000000 rate: 62222222 / sec
*** [38969] time left: 0 wk 1 d 2 h 5 m 59 s
+++ [38969] Checked [495200000000038] to [496341000000030]
*** [38969] [1452985256] working on: 496341000000030 tried: 54000000000 rate: 60000000 / sec
*** [38969] time left: 0 wk 1 d 2 h 48 m 59 s
+++ [38969] Checked [495200000000038] to [496396000000030]
*** [38969] [1452986165] working on: 496396000000030 tried: 55000000000 rate: 60506050 / sec
*** [38969] time left: 0 wk 1 d 2 h 20 m 23 s
+++ [38969] Checked [495200000000038] to [496449000000030]
*** [38969] [1452987057] working on: 496449000000030 tried: 53000000000 rate: 59417040 / sec
*** [38969] time left: 0 wk 1 d 2 h 34 m 29 s
+++ [38969] Checked [495200000000038] to [496500000000030]
*** [38969] [1452987959] working on: 496500000000030 tried: 51000000000 rate: 56541019 / sec
*** [38969] time left: 0 wk 1 d 3 h 40 m 33 s
+++ [38969] Checked [495200000000038] to [496555000000030]
*** [38969] [1452988867] working on: 496555000000030 tried: 55000000000 rate: 60572687 / sec
*** [38969] time left: 0 wk 1 d 1 h 34 m 54 s
+++ [38969] Checked [495200000000038] to [496610000000030]
*** [38969] [1452989759] working on: 496610000000030 tried: 55000000000 rate: 61659192 / sec
*** [38969] time left: 0 wk 1 d 0 h 52 m 59 s
+++ [38969] Checked [495200000000038] to [496664000000030]
*** [38969] [1452990655] working on: 496664000000030 tried: 54000000000 rate: 60267857 / sec
*** [38969] time left: 0 wk 1 d 1 h 12 m 31 s
+++ [38969] Checked [495200000000038] to [496715000000030]
*** [38969] [1452991566] working on: 496715000000030 tried: 51000000000 rate: 55982436 / sec
*** [38969] time left: 0 wk 1 d 2 h 53 m 7 s
+++ [38969] Checked [495200000000038] to [496769000000030]
*** [38969] [1452992455] working on: 496769000000030 tried: 54000000000 rate: 60742407 / sec
*** [38969] time left: 0 wk 1 d 0 h 31 m 53 s
+++ [38969] Checked [495200000000038] to [496825000000030]
*** [38969] [1452993363] working on: 496825000000030 tried: 56000000000 rate: 61674008 / sec
*** [38969] time left: 0 wk 0 d 23 h 54 m 31 s
+++ [38969] Checked [495200000000038] to [496880000000030]
*** [38969] [1452994262] working on: 496880000000030 tried: 55000000000 rate: 61179087 / sec
*** [38969] time left: 0 wk 0 d 23 h 51 m 9 s
496913702072516862459813197073 is excellent
+++ [38969] Checked [495200000000038] to [496931000000030]
*** [38969] [1452995170] working on: 496931000000030 tried: 51000000000 rate: 56167400 / sec
*** [38969] time left: 0 wk 1 d 1 h 43 m 42 s
+++ [38969] Checked [495200000000038] to [496985000000030]
*** [38969] [1452996068] working on: 496985000000030 tried: 54000000000 rate: 60133630 / sec
*** [38969] time left: 0 wk 0 d 23 h 46 m 55 s
+++ [38969] Checked [495200000000038] to [497039000000030]
*** [38969] [1452996965] working on: 497039000000030 tried: 54000000000 rate: 60200668 / sec
*** [38969] time left: 0 wk 0 d 23 h 30 m 23 s
+++ [38969] Checked [495200000000038] to [497089000000030]
*** [38969] [1452997859] working on: 497089000000030 tried: 50000000000 rate: 55928411 / sec
*** [38969] time left: 0 wk 1 d 1 h 3 m 13 s
+++ [38969] Checked [495200000000038] to [497141000000030]
*** [38969] [1452998759] working on: 497141000000030 tried: 52000000000 rate: 57777777 / sec
*** [38969] time left: 0 wk 1 d 0 h 0 m 6 s
+++ [38969] Checked [495200000000038] to [497197000000030]
*** [38969] [1452999661] working on: 497197000000030 tried: 56000000000 rate: 62084257 / sec
*** [38969] time left: 0 wk 0 d 22 h 5 m 11 s
+++ [38969] Checked [495200000000038] to [497251000000030]
*** [38969] [1453000558] working on: 497251000000030 tried: 54000000000 rate: 60200668 / sec
*** [38969] time left: 0 wk 0 d 22 h 31 m 41 s
+++ [38969] Checked [495200000000038] to [497303000000030]
*** [38969] [1453001463] working on: 497303000000030 tried: 52000000000 rate: 57458563 / sec
*** [38969] time left: 0 wk 0 d 23 h 21 m 7 s
+++ [38969] Checked [495200000000038] to [497356000000030]
*** [38969] [1453002358] working on: 497356000000030 tried: 53000000000 rate: 59217877 / sec
*** [38969] time left: 0 wk 0 d 22 h 24 m 34 s
+++ [38969] Checked [495200000000038] to [497412000000030]
*** [38969] [1453003264] working on: 497412000000030 tried: 56000000000 rate: 61810154 / sec
*** [38969] time left: 0 wk 0 d 21 h 13 m 5 s
+++ [38969] Checked [495200000000038] to [497465000000030]
*** [38969] [1453004157] working on: 497465000000030 tried: 53000000000 rate: 59350503 / sec
*** [38969] time left: 0 wk 0 d 21 h 50 m 58 s
+++ [38969] Checked [495200000000038] to [497518000000030]
*** [38969] [1453005068] working on: 497518000000030 tried: 53000000000 rate: 58177826 / sec
*** [38969] time left: 0 wk 0 d 22 h 2 m 12 s
