*** [53880] [2016-04-09T16:54:13-00:00] Starting up
*** [53880] start a is 46053333333333368
*** [53880] end a is 46746666666666701
*** [53880] report interval is 15
*** [53880] signal check interval is 10
+++ [53880] Checked [46053333333333368] to [46053376666666694]
*** [53880] [2016-04-09T17:09:21-00:00] working on: 46053376666666694 tried: 43333333326 rate: 47723935 / sec
*** [53880] time left: 24 wk 0 d 3 h 18 m 13 s
+++ [53880] Checked [46053333333333368] to [46053419618208194]
*** [53880] [2016-04-09T17:24:55-00:00] working on: 46053419618208194 tried: 42951541500 rate: 45986661 / sec
*** [53880] time left: 24 wk 6 d 11 h 29 m 20 s
+++ [53880] Checked [46053333333333368] to [46053464071980494]
*** [53880] [2016-04-09T17:40:15-00:00] working on: 46053464071980494 tried: 44453772300 rate: 48319317 / sec
*** [53880] time left: 23 wk 5 d 1 h 4 m 43 s
+++ [53880] Checked [46053333333333368] to [46053509170009694]
*** [53880] [2016-04-09T17:55:41-00:00] working on: 46053509170009694 tried: 45098029200 rate: 48701975 / sec
*** [53880] time left: 23 wk 3 d 17 h 30 m 37 s
+++ [53880] Checked [46053333333333368] to [46053553001787194]
*** [53880] [2016-04-09T18:10:44-00:00] working on: 46053553001787194 tried: 43831777500 rate: 48540174 / sec
*** [53880] time left: 23 wk 4 d 6 h 26 m 16 s
+++ [53880] Checked [46053333333333368] to [46053598305949594]
*** [53880] [2016-04-09T18:26:04-00:00] working on: 46053598305949594 tried: 45304162400 rate: 49243654 / sec
*** [53880] time left: 23 wk 1 d 21 h 31 m 8 s
+++ [53880] Checked [46053333333333368] to [46053642625238194]
*** [53880] [2016-04-09T18:41:07-00:00] working on: 46053642625238194 tried: 44319288600 rate: 49080053 / sec
*** [53880] time left: 23 wk 2 d 10 h 17 m 59 s
+++ [53880] Checked [46053333333333368] to [46053688433287660]
*** [53880] [2016-04-09T18:56:38-00:00] working on: 46053688433287660 tried: 45808049466 rate: 49203060 / sec
*** [53880] time left: 23 wk 2 d 0 h 14 m 8 s
+++ [53880] Checked [46053333333333368] to [46053734356143660]
*** [53880] [2016-04-09T19:12:02-00:00] working on: 46053734356143660 tried: 45922856000 rate: 49700060 / sec
*** [53880] time left: 23 wk 0 d 8 h 51 m 24 s
+++ [53880] Checked [46053333333333368] to [46053779086197660]
*** [53880] [2016-04-09T19:27:15-00:00] working on: 46053779086197660 tried: 44730054000 rate: 48992392 / sec
*** [53880] time left: 23 wk 2 d 16 h 32 m 39 s
+++ [53880] Checked [46053333333333368] to [46053823179350460]
*** [53880] [2016-04-09T19:42:36-00:00] working on: 46053823179350460 tried: 44093152800 rate: 47875301 / sec
*** [53880] time left: 23 wk 6 d 11 h 57 m 16 s
+++ [53880] Checked [46053333333333368] to [46053866267121360]
*** [53880] [2016-04-09T19:57:43-00:00] working on: 46053866267121360 tried: 43087770900 rate: 47505811 / sec
*** [53880] time left: 24 wk 0 d 18 h 58 m 8 s
+++ [53880] Checked [46053333333333368] to [46053909022351260]
*** [53880] [2016-04-09T20:12:47-00:00] working on: 46053909022351260 tried: 42755229900 rate: 47295608 / sec
*** [53880] time left: 24 wk 1 d 12 h 43 m 20 s
+++ [53880] Checked [46053333333333368] to [46053953164918726]
*** [53880] [2016-04-09T20:28:04-00:00] working on: 46053953164918726 tried: 44142567466 rate: 48138023 / sec
*** [53880] time left: 23 wk 5 d 13 h 15 m 53 s
+++ [53880] Checked [46053333333333368] to [46053996489139426]
*** [53880] [2016-04-09T20:43:28-00:00] working on: 46053996489139426 tried: 43324220700 rate: 46887684 / sec
*** [53880] time left: 24 wk 2 d 23 h 36 m 7 s
+++ [53880] Checked [46053333333333368] to [46054041813900626]
*** [53880] [2016-04-09T20:58:32-00:00] working on: 46054041813900626 tried: 45324761200 rate: 50138010 / sec
*** [53880] time left: 22 wk 5 d 21 h 19 m 27 s
+++ [53880] Checked [46053333333333368] to [46054086938109626]
*** [53880] [2016-04-09T21:13:53-00:00] working on: 46054086938109626 tried: 45124209000 rate: 48994798 / sec
*** [53880] time left: 23 wk 2 d 14 h 36 m 21 s
+++ [53880] Checked [46053333333333368] to [46054129400267894]
*** [53880] [2016-04-09T21:29:03-00:00] working on: 46054129400267894 tried: 42462158268 rate: 46661712 / sec
*** [53880] time left: 24 wk 3 d 18 h 41 m 1 s
+++ [53880] Checked [46053333333333368] to [46054172951199094]
*** [53880] [2016-04-09T21:44:18-00:00] working on: 46054172951199094 tried: 43550931200 rate: 47596646 / sec
*** [53880] time left: 24 wk 0 d 9 h 26 m 53 s
+++ [53880] Checked [46053333333333368] to [46054218961290226]
