*** [38914] [1452966354] Starting up
*** [38914] start a is 113866666666668
*** [38914] end a is 120800000000001
+++ [38914] Checked [113866666666668] to [113923666666660]
*** [38914] [1452967264] working on: 113923666666660 tried: 56999999992 rate: 62637362 / sec
*** [38914] time left: 0 wk 1 d 6 h 29 m 41 s
+++ [38914] Checked [113866666666668] to [113978666666660]
*** [38914] [1452968159] working on: 113978666666660 tried: 55000000000 rate: 61452513 / sec
*** [38914] time left: 0 wk 1 d 6 h 50 m 2 s
+++ [38914] Checked [113866666666668] to [114032666666660]
*** [38914] [1452969055] working on: 114032666666660 tried: 54000000000 rate: 60267857 / sec
*** [38914] time left: 0 wk 1 d 7 h 11 m 28 s
+++ [38914] Checked [113866666666668] to [114086666666660]
*** [38914] [1452969954] working on: 114086666666660 tried: 54000000000 rate: 60066740 / sec
*** [38914] time left: 0 wk 1 d 7 h 2 m 45 s
+++ [38914] Checked [113866666666668] to [114141666666660]
*** [38914] [1452970864] working on: 114141666666660 tried: 55000000000 rate: 60439560 / sec
*** [38914] time left: 0 wk 1 d 6 h 36 m 6 s
+++ [38914] Checked [113866666666668] to [114196666666660]
*** [38914] [1452971757] working on: 114196666666660 tried: 55000000000 rate: 61590145 / sec
*** [38914] time left: 0 wk 1 d 5 h 46 m 55 s
+++ [38914] Checked [113866666666668] to [114253666666660]
*** [38914] [1452972671] working on: 114253666666660 tried: 57000000000 rate: 62363238 / sec
*** [38914] time left: 0 wk 1 d 5 h 9 m 32 s
+++ [38914] Checked [113866666666668] to [114306666666660]
*** [38914] [1452973568] working on: 114306666666660 tried: 53000000000 rate: 59085841 / sec
*** [38914] time left: 0 wk 1 d 6 h 31 m 37 s
+++ [38914] Checked [113866666666668] to [114359666666660]
*** [38914] [1452974458] working on: 114359666666660 tried: 53000000000 rate: 59550561 / sec
*** [38914] time left: 0 wk 1 d 6 h 2 m 29 s
+++ [38914] Checked [113866666666668] to [114413666666660]
*** [38914] [1452975354] working on: 114413666666660 tried: 54000000000 rate: 60267857 / sec
*** [38914] time left: 0 wk 1 d 5 h 26 m 6 s
+++ [38914] Checked [113866666666668] to [114467666666660]
*** [38914] [1452976262] working on: 114467666666660 tried: 54000000000 rate: 59471365 / sec
*** [38914] time left: 0 wk 1 d 5 h 34 m 38 s
+++ [38914] Checked [113866666666668] to [114520666666660]
*** [38914] [1452977163] working on: 114520666666660 tried: 53000000000 rate: 58823529 / sec
*** [38914] time left: 0 wk 1 d 5 h 39 m 9 s
