*** [53850] [2016-04-09T16:54:13-00:00] Starting up
*** [53850] start a is 25253333333333348
*** [53850] end a is 25946666666666681
*** [53850] report interval is 15
*** [53850] signal check interval is 10
+++ [53850] Checked [25253333333333348] to [25253373333333340]
*** [53850] [2016-04-09T17:09:43-00:00] working on: 25253373333333340 tried: 39999999992 rate: 43010752 / sec
*** [53850] time left: 26 wk 4 d 13 h 31 m 11 s
+++ [53850] Checked [25253333333333348] to [25253413476701874]
*** [53850] [2016-04-09T17:25:04-00:00] working on: 25253413476701874 tried: 40143368534 rate: 43586719 / sec
*** [53850] time left: 26 wk 2 d 2 h 5 m 48 s
+++ [53850] Checked [25253333333333348] to [25253457063420874]
*** [53850] [2016-04-09T17:40:31-00:00] working on: 25253457063420874 tried: 43586719000 rate: 47019114 / sec
*** [53850] time left: 24 wk 2 d 15 h 19 m 5 s
+++ [53850] Checked [25253333333333348] to [25253496246015874]
*** [53850] [2016-04-09T17:55:34-00:00] working on: 25253496246015874 tried: 39182595000 rate: 43391578 / sec
*** [53850] time left: 26 wk 2 d 21 h 26 m 9 s
+++ [53850] Checked [25253333333333348] to [25253538191207940]
*** [53850] [2016-04-09T18:11:04-00:00] working on: 25253538191207940 tried: 41945192066 rate: 45102357 / sec
*** [53850] time left: 25 wk 2 d 20 h 51 m 40 s
+++ [53850] Checked [25253333333333348] to [25253577279917340]
*** [53850] [2016-04-09T18:26:12-00:00] working on: 25253577279917340 tried: 39088709400 rate: 43049239 / sec
*** [53850] time left: 26 wk 4 d 8 h 12 m 2 s
+++ [53850] Checked [25253333333333348] to [25253617459207074]
*** [53850] [2016-04-09T18:41:37-00:00] working on: 25253617459207074 tried: 40179289734 rate: 43437069 / sec
*** [53850] time left: 26 wk 2 d 16 h 0 m 48 s
+++ [53850] Checked [25253333333333348] to [25253658000471474]
*** [53850] [2016-04-09T18:56:40-00:00] working on: 25253658000471474 tried: 40541264400 rate: 44896195 / sec
*** [53850] time left: 25 wk 3 d 15 h 43 m 20 s
+++ [53850] Checked [25253333333333348] to [25253701400126640]
*** [53850] [2016-04-09T19:11:48-00:00] working on: 25253701400126640 tried: 43399655166 rate: 47796977 / sec
*** [53850] time left: 23 wk 6 d 19 h 14 m 59 s
+++ [53850] Checked [25253333333333348] to [25253744417405940]
*** [53850] [2016-04-09T19:26:57-00:00] working on: 25253744417405940 tried: 43017279300 rate: 47323739 / sec
*** [53850] time left: 24 wk 1 d 11 h 16 m 11 s
+++ [53850] Checked [25253333333333348] to [25253788586229006]
*** [53850] [2016-04-09T19:42:26-00:00] working on: 25253788586229006 tried: 44168823066 rate: 47544481 / sec
*** [53850] time left: 24 wk 0 d 16 h 7 m 40 s
+++ [53850] Checked [25253333333333348] to [25253832961077940]
*** [53850] [2016-04-09T19:57:50-00:00] working on: 25253832961077940 tried: 44374848934 rate: 48024728 / sec
*** [53850] time left: 23 wk 5 d 23 h 23 m 24 s
+++ [53850] Checked [25253333333333348] to [25253876183333140]
*** [53850] [2016-04-09T20:12:51-00:00] working on: 25253876183333140 tried: 43222255200 rate: 47971426 / sec
*** [53850] time left: 23 wk 6 d 3 h 35 m 33 s
+++ [53850] Checked [25253333333333348] to [25253919357616540]
*** [53850] [2016-04-09T20:28:18-00:00] working on: 25253919357616540 tried: 43174283400 rate: 46574200 / sec
*** [53850] time left: 24 wk 4 d 3 h 40 m 58 s
+++ [53850] Checked [25253333333333348] to [25253962826869874]
*** [53850] [2016-04-09T20:43:34-00:00] working on: 25253962826869874 tried: 43469253334 rate: 47455516 / sec
*** [53850] time left: 24 wk 0 d 22 h 41 m 49 s
+++ [53850] Checked [25253333333333348] to [25254003954983740]
*** [53850] [2016-04-09T20:58:37-00:00] working on: 25254003954983740 tried: 41128113866 rate: 45546084 / sec
*** [53850] time left: 25 wk 1 d 0 h 25 m 54 s
+++ [53850] Checked [25253333333333348] to [25254046464662140]
*** [53850] [2016-04-09T21:14:03-00:00] working on: 25254046464662140 tried: 42509678400 rate: 45906780 / sec
*** [53850] time left: 24 wk 6 d 14 h 58 m 57 s
+++ [53850] Checked [25253333333333348] to [25254089310990140]
*** [53850] [2016-04-09T21:29:26-00:00] working on: 25254089310990140 tried: 42846328000 rate: 46420723 / sec
*** [53850] time left: 24 wk 4 d 16 h 19 m 33 s
+++ [53850] Checked [25253333333333348] to [25254131089640840]
*** [53850] [2016-04-09T21:44:36-00:00] working on: 25254131089640840 tried: 41778650700 rate: 45910605 / sec
*** [53850] time left: 24 wk 6 d 14 h 7 m 16 s
+++ [53850] Checked [25253333333333348] to [25254173939538840]
*** [53850] [2016-04-09T22:00:11-00:00] working on: 25254173939538840 tried: 42849898000 rate: 45828767 / sec
*** [53850] time left: 24 wk 6 d 21 h 20 m 38 s
+++ [53850] Checked [25253333333333348] to [25254215185429140]
*** [53850] [2016-04-09T22:15:16-00:00] working on: 25254215185429140 tried: 41245890300 rate: 45575569 / sec
*** [53850] time left: 25 wk 0 d 20 h 24 m 40 s
+++ [53850] Checked [25253333333333348] to [25254257722626874]
*** [53850] [2016-04-09T22:30:28-00:00] working on: 25254257722626874 tried: 42537197734 rate: 46641664 / sec
*** [53850] time left: 24 wk 3 d 19 h 41 m 29 s
+++ [53850] Checked [25253333333333348] to [25254299700124474]
*** [53850] [2016-04-09T22:45:36-00:00] working on: 25254299700124474 tried: 41977497600 rate: 46230724 / sec
*** [53850] time left: 24 wk 5 d 8 h 5 m 39 s
+++ [53850] Checked [25253333333333348] to [25254342848800206]
*** [53850] [2016-04-09T23:01:08-00:00] working on: 25254342848800206 tried: 43148675732 rate: 46296862 / sec
*** [53850] time left: 24 wk 5 d 1 h 53 m 32 s
+++ [53850] Checked [25253333333333348] to [25254384515976006]
*** [53850] [2016-04-09T23:16:21-00:00] working on: 25254384515976006 tried: 41667175800 rate: 45637651 / sec
*** [53850] time left: 25 wk 0 d 13 h 38 m 22 s
+++ [53850] Checked [25253333333333348] to [25254425589861906]
*** [53850] [2016-04-09T23:31:51-00:00] working on: 25254425589861906 tried: 41073885900 rate: 44165468 / sec
*** [53850] time left: 25 wk 6 d 9 h 50 m 9 s
+++ [53850] Checked [25253333333333348] to [25254465338783106]
*** [53850] [2016-04-09T23:47:14-00:00] working on: 25254465338783106 tried: 39748921200 rate: 43064920 / sec
*** [53850] time left: 26 wk 4 d 0 h 50 m 39 s
+++ [53850] Checked [25253333333333348] to [25254506968205774]
*** [53850] [2016-04-10T00:02:42-00:00] working on: 25254506968205774 tried: 41629422668 rate: 44859291 / sec
*** [53850] time left: 25 wk 3 d 13 h 59 m 33 s
+++ [53850] Checked [25253333333333348] to [25254550332187074]
